DateTime,RATE A,RATE B,RATE C,Total
2023-10-01 00:45:00,,,68.68,68.68
2023-10-01 01:00:00,,,68.38,68.38
2023-10-01 01:15:00,,,68.49,68.49
2023-10-01 01:30:00,,,66.74,66.74
2023-10-01 01:45:00,,,66.15,66.15
2023-10-01 02:00:00,,,67.73,67.73
2023-10-01 02:15:00,,,65.66,65.66
2023-10-01 02:30:00,,,65.64,65.64
2023-10-01 02:45:00,,,66.86,66.86
2023-10-01 03:00:00,,,65.25,65.25
2023-10-01 03:15:00,,,64.56,64.56
2023-10-01 03:30:00,,,65.37,65.37
2023-10-01 03:45:00,,,64.05,64.05
2023-10-01 04:00:00,,,64.12,64.12
2023-10-01 04:15:00,,,67.26,67.26
2023-10-01 04:30:00,,,65.75,65.75
2023-10-01 04:45:00,,,67.04,67.04
2023-10-01 05:00:00,,,67.07,67.07
2023-10-01 05:15:00,,,65.26,65.26
2023-10-01 05:30:00,,,66.39,66.39
2023-10-01 05:45:00,,,65.69,65.69
2023-10-01 06:00:00,,,60.29,60.29
2023-10-01 06:15:00,,,60.75,60.75
2023-10-01 06:30:00,,,56.32,56.32
2023-10-01 06:45:00,,,54.67,54.67
2023-10-01 07:00:00,,,52.86,52.86
2023-10-01 07:15:00,,,53.37,53.37
2023-10-01 07:30:00,,,51.88,51.88
2023-10-01 07:45:00,,,50.53,50.53
2023-10-01 08:00:00,,,43.48,43.48
2023-10-01 08:15:00,,,28.73,28.73
2023-10-01 08:30:00,,,34.12,34.12
2023-10-01 08:45:00,,,32.07,32.07
2023-10-01 09:00:00,,,39.72,39.72
2023-10-01 09:15:00,,,35.4,35.4
2023-10-01 09:30:00,,,28.93,28.93
2023-10-01 09:45:00,,,33.59,33.59
2023-10-01 10:00:00,,,25.89,25.89
2023-10-01 10:15:00,,,25.32,25.32
2023-10-01 10:30:00,,,32.52,32.52
2023-10-01 10:45:00,,,35.16,35.16
2023-10-01 11:00:00,,,41.07,41.07
2023-10-01 11:15:00,,,23.71,23.71
2023-10-01 11:30:00,,,45.59,45.59
2023-10-01 11:45:00,,,37.49,37.49
2023-10-01 12:00:00,,,33.23,33.23
2023-10-01 12:15:00,,,40.06,40.06
2023-10-01 12:30:00,,,38.56,38.56
2023-10-01 12:45:00,,,30.76,30.76
2023-10-01 13:00:00,,,31.4,31.4
2023-10-01 13:15:00,,,48.17,48.17
2023-10-01 13:30:00,,,34.34,34.34
2023-10-01 13:45:00,,,39.78,39.78
2023-10-01 14:00:00,,,38.02,38.02
2023-10-01 14:15:00,,,35.85,35.85
2023-10-01 14:30:00,,,41.89,41.89
2023-10-01 14:45:00,,,50.52,50.52
2023-10-01 15:00:00,,,52.77,52.77
2023-10-01 15:15:00,,,53.81,53.81
2023-10-01 15:30:00,,,59.14,59.14
2023-10-01 15:45:00,,,78.93,78.93
2023-10-01 16:00:00,,,76.38,76.38
2023-10-01 16:15:00,,,74.36,74.36
2023-10-01 16:30:00,,,70.55,70.55
2023-10-01 16:45:00,,,72.4,72.4
2023-10-01 17:00:00,,,71.16,71.16
2023-10-01 17:15:00,,,70.75,70.75
2023-10-01 17:30:00,,,71.93,71.93
2023-10-01 17:45:00,,,74.98,74.98
2023-10-01 18:00:00,,,77.51,77.51
2023-10-01 18:15:00,,,82.33,82.33
2023-10-01 18:30:00,,,87.13,87.13
2023-10-01 18:45:00,,,88.81,88.81
2023-10-01 19:00:00,,,91.7,91.7
2023-10-01 19:15:00,,,90.07,90.07
2023-10-01 19:30:00,,,88.88,88.88
2023-10-01 19:45:00,,,91.16,91.16
2023-10-01 20:00:00,,,88.71,88.71
2023-10-01 20:15:00,,,88.68,88.68
2023-10-01 20:30:00,,,87.05,87.05
2023-10-01 20:45:00,,,85.58,85.58
2023-10-01 21:00:00,,,85.03,85.03
2023-10-01 21:15:00,,,84.25,84.25
2023-10-01 21:30:00,,,83.1,83.1
2023-10-01 21:45:00,,,82.34,82.34
2023-10-01 22:00:00,,,81.55,81.55
2023-10-01 22:15:00,,,84.15,84.15
2023-10-01 22:30:00,,,82.77,82.77
2023-10-01 22:45:00,,,82.77,82.77
2023-10-01 23:00:00,,,80.51,80.51
2023-10-01 23:15:00,,,81.18,81.18
2023-10-01 23:30:00,,,80.78,80.78
2023-10-01 23:45:00,,,79.52,79.52
2023-10-02 00:15:00,,76.92,,76.92
2023-10-02 00:30:00,,76.33,,76.33
2023-10-02 00:45:00,,74.4,,74.4
2023-10-02 01:00:00,,75.98,,75.98
2023-10-02 01:15:00,,73.29,,73.29
2023-10-02 01:30:00,,71.05,,71.05
2023-10-02 01:45:00,,72.47,,72.47
2023-10-02 02:00:00,,71.34,,71.34
2023-10-02 02:15:00,,67.53,,67.53
2023-10-02 02:30:00,,69.15,,69.15
2023-10-02 02:45:00,,67.37,,67.37
2023-10-02 03:00:00,,67.3,,67.3
2023-10-02 03:15:00,,66.42,,66.42
2023-10-02 03:30:00,,67.44,,67.44
2023-10-02 03:45:00,,67.4,,67.4
2023-10-02 04:00:00,,65.94,,65.94
2023-10-02 04:15:00,,67.09,,67.09
2023-10-02 04:30:00,,66.52,,66.52
2023-10-02 04:45:00,,64.99,,64.99
2023-10-02 05:00:00,,64.24,,64.24
2023-10-02 05:15:00,,66.28,,66.28
2023-10-02 05:30:00,,65.33,,65.33
2023-10-02 05:45:00,,65.79,,65.79
2023-10-02 06:00:00,,64.29,,64.29
2023-10-02 06:15:00,,65.03,,65.03
2023-10-02 06:30:00,,63.51,,63.51
2023-10-02 06:45:00,,64.2,,64.2
2023-10-02 07:00:00,,65.96,,65.96
2023-10-02 07:15:00,,75.45,,75.45
2023-10-02 07:30:00,,78.63,,78.63
2023-10-02 07:45:00,,98.83,,98.83
2023-10-02 08:00:00,,129.99,,129.99
2023-10-02 08:15:00,,144.4,,144.4
2023-10-02 08:30:00,,212.75,,212.75
2023-10-02 08:45:00,,248.08,,248.08
2023-10-02 09:00:00,,277.13,,277.13
2023-10-02 09:15:00,291.5,,,291.5
2023-10-02 09:30:00,293.96,,,293.96
2023-10-02 09:45:00,318.72,,,318.72
2023-10-02 10:00:00,325.66,,,325.66
2023-10-02 10:15:00,343.17,,,343.17
2023-10-02 10:30:00,340.35,,,340.35
2023-10-02 10:45:00,363.42,,,363.42
2023-10-02 11:00:00,339.71,,,339.71
2023-10-02 11:15:00,319.46,,,319.46
2023-10-02 11:30:00,328.55,,,328.55
2023-10-02 11:45:00,329.22,,,329.22
2023-10-02 12:00:00,322.5,,,322.5
2023-10-02 12:15:00,324.75,,,324.75
2023-10-02 12:30:00,323.73,,,323.73
2023-10-02 12:45:00,341.37,,,341.37
2023-10-02 13:00:00,358.72,,,358.72
2023-10-02 13:15:00,370.63,,,370.63
2023-10-02 13:30:00,387.92,,,387.92
2023-10-02 13:45:00,401.07,,,401.07
